mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres
9713,651,0,0,0,0,6,0,0,0,0,0,12,0,15,1,52,170,0,0,0,5,40,0,0,116,0,0,0,0,0,0,0,0,0,26,0,0,0,0,443,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.84,4.36,7.71,0.82,1,1,1,958300.9,741692.59,7.63,0,0,0
9714,630,0,0,0,0,77,0,0,0,0,0,44,0,16,7,20,56,0,0,3,0,54,3,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.48,11.85,7.33,0.98,1,2,1,955255.53,741043.21,27.04,0,0,0
9715,630,0,0,0,0,45,0,0,0,0,0,26,0,10,4,12,29,0,0,1,0,31,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.56,9.82,7.81,0.83,1,1,1,954460.42,741327.92,8.53,0,0,0
9716,630,0,0,0,0,27,0,0,0,0,0,16,0,5,2,7,18,0,0,1,0,19,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.67,9.24,7.82,0.77,1,1,1,954539.76,740956.13,5.82,0,0,0
9717,630,0,0,0,0,8,0,0,0,0,0,4,0,1,0,1,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.87,8.99,6.21,0.82,1,1,1,954766.24,742126.89,4.88,0,0,0
9718,630,0,0,0,0,19,0,0,0,0,0,10,0,4,1,5,12,0,0,0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.83,6.97,6.1,0.72,1,1,1,955394.01,742959.95,5.93,0,0,0
9719,630,0,0,0,0,52,0,0,0,0,0,30,0,12,4,14,34,0,0,1,0,37,2,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.9,6.48,6.22,0.57,1,1,1,955436.06,742547.87,7.34,0,0,0
9720,630,0,0,0,0,11,0,0,0,0,0,6,0,2,0,2,7,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.77,7.3,5.99,0.79,1,1,1,955871.74,743011.21,6.59,0,0,0
9721,629,142,363,0,0,71,0,0,0,0,0,5,0,50,0,29,163,0,0,12,11,68,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,417,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.76,6.66,6.01,0.64,1,1,1,954884.72,744356.03,57.35,0,0,0
9722,629,6,30,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.74,7.41,5.92,0.77,1,1,1,954567.98,745270.05,6.29,0,0,0
9723,629,193,457,0,0,19,0,0,0,0,0,1,0,13,0,8,42,0,0,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,0,0,0,0,0,161,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.07,2.84,4.48,0.12,1,1,1,953131.46,744723.43,41.08,0,0,0
9724,627,184,408,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.47,1.86,3.29,0.06,1,1,1,952649.99,746459.94,27.24,0,0,0
9725,628,0,0,0,0,84,0,0,0,0,0,14,0,17,17,49,65,0,0,0,5,16,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.41,9.29,5.33,1.14,1,1,1,956082.98,746812.25,10.72,0,0,0
9726,627,78,175,0,0,4,0,0,0,0,0,0,0,1,0,0,46,0,0,2,1,2,2,13,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,88,0,0,0,0,0,169,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.59,7.36,5.76,0.73,1,1,1,955082.53,746284.19,34.63,0,0,0
9727,627,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,80,0,0,2,2,4,4,22,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,154,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.3,8.18,5.09,0.84,1,1,1,955591.64,746671.62,4.08,0,0,0
9728,628,0,0,0,0,15,0,0,0,0,0,2,0,2,3,9,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.3,8.78,4.96,1.16,1,1,1,956100.34,746151.92,14.41,0,0,0
9729,628,0,0,0,0,41,0,0,0,0,0,7,0,8,9,24,40,0,0,0,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.2,6.02,6.94,0.69,1,1,1,955865.57,743744.88,6.52,0,0,0
9730,628,0,0,0,1,128,0,0,0,0,0,21,0,27,28,75,101,0,0,0,9,23,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.97,7.15,6.45,0.76,1,1,1,955858.18,744358.5,11.55,0,0,0
9731,628,0,0,0,0,26,0,0,0,0,0,4,0,5,5,16,23,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.03,6.71,6.61,0.74,1,1,1,955693.58,745127.79,5.87,0,0,0
9732,631,0,0,0,0,12,0,0,0,0,0,0,0,4,0,4,78,0,0,0,14,10,4,0,3,0,0,0,0,0,0,0,0,0,81,0,0,0,0,210,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.63,9.2,5.58,0.71,1,1,1,954581.81,742427.07,6.93,0,0,0
9733,631,0,0,0,0,18,0,0,0,0,0,1,0,7,0,5,120,0,0,0,25,16,5,0,4,0,0,0,0,0,0,0,0,0,140,0,0,0,0,341,0,0,0,758,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.25,8.23,7.02,0.66,1,1,1,953526.91,742408.95,24.11,0,0,0
9734,617,2763,2763,0,0,22,0,0,0,0,0,159,0,42,0,28,298,0,0,4225,63,82,3,0,31,0,0,0,7,0,0,0,0,0,22,0,0,0,0,4982,22500,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5.51,12.44,5.79,0.11,1,2,2,949992.01,741085.28,403.72,0,0,0
9735,652,0,0,0,0,5,0,0,0,0,0,2,0,20,1,117,174,0,0,17,11,20,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.64,4.73,7.25,0.92,1,1,1,958772.36,741830.91,8.94,0,0,0
9736,652,0,0,0,0,9,0,0,0,0,0,4,0,33,1,194,281,0,0,20,17,34,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.76,6.36,7.47,0.86,1,1,1,958551.39,740777.19,20.93,0,0,29.68778696
9737,1451,0,0,0,0,15,0,0,0,0,0,10,0,0,3,31,182,0,0,0,13,30,0,0,24,0,0,0,3,0,0,0,0,0,2,0,0,0,0,313,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.58,13.45,5.26,1.14,1,2,1,955798.27,739893.25,7.48,0,0,0
9738,1451,167,366,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.31,14.3,4.64,1.55,1,2,1,956300.4,739866.96,11.32,0,0,0
9739,1451,0,0,0,0,7,0,0,0,0,0,4,0,0,1,13,77,0,0,0,5,12,0,22,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.71,7.92,5.58,1.04,1,1,1,957660.57,740055.65,8.02,50,0,0
9740,662,38,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.35,7.68,4.88,1.15,1,1,1,958445.19,739393.36,20.01,0,0,0
9741,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.48,3.43,2.83,0.64,1,1,1,959502.48,739129.09,23.93,0,0,0
9742,662,10,41,0,0,16,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.54,2.66,3.02,0.12,1,1,1,958531.82,736514.91,20.22,0,0,0
9743,662,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.77,1.84,3.31,0.17,1,1,1,958501.26,735028.77,21.92,0,0,0
9744,665,137,309,0,0,7,0,0,0,0,0,6,0,1,0,19,159,0,0,1,3,20,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,231,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.78,13.13,8.66,1.19,1,2,1,957183.67,734892.17,40.23,0,0,0
9745,665,0,0,0,0,3,0,0,0,0,0,2,0,0,0,8,68,0,0,0,1,8,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,96,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.44,14.46,6.12,0.98,1,2,1,956576.19,734253.29,2.67,0,0,0
9746,665,374,769,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.68,13.27,6.58,0.79,1,2,1,957568.65,734351.67,10.09,0,0,0
9747,665,185,403,0,0,2,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.42,11.68,4.58,1.04,1,2,1,957025.69,736053.76,63.69,0,0,0
9748,665,0,0,0,0,13,0,0,0,0,0,11,0,3,0,34,268,0,0,2,5,35,1,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,396,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.74,10.75,5.46,0.96,1,2,1,956368.76,737430.97,16.63,0,0,0
9749,664,0,0,0,0,4,0,0,0,0,0,10,0,0,0,81,72,0,0,0,6,38,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.13,11.59,4.27,1.07,1,2,1,955571.34,737178.03,10.03,0,0,0
9750,634,0,0,0,0,52,0,0,0,0,0,43,0,30,0,36,54,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.5,13.16,5.3,1.2,1,2,1,954743.46,737880.94,17.47,0,0,0
9751,634,0,0,0,0,47,0,0,0,0,0,39,0,28,0,33,43,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.93,13.05,3.86,0.95,1,2,1,955015.69,737037.73,10.54,0,0,0
9752,633,0,0,0,0,13,0,0,0,0,0,8,0,11,3,11,38,0,0,0,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.89,13.3,6.14,1.11,1,2,1,955156.19,738608.77,8.1,0,0,0
9753,633,0,0,0,0,131,0,0,0,0,0,87,0,110,39,110,379,0,0,4,46,83,8,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.77,13.07,6,1.04,1,2,1,954528.93,738732.85,21.74,0,0,0
9754,633,0,0,0,0,14,0,0,0,0,0,9,0,11,4,11,41,0,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.86,14.29,5.95,1.33,1,2,1,955412.68,739619.69,12.12,0,0,0
9755,633,0,0,0,0,40,0,0,0,0,0,26,0,33,11,33,112,0,0,1,14,24,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.31,12.85,6.91,1.04,1,2,1,955118.07,739838.34,8.52,0,0,0
9756,633,0,0,0,0,29,0,0,0,0,0,19,0,25,8,24,88,0,0,1,10,16,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.92,12.12,6.17,1.08,1,2,1,954517.5,739389.89,5.16,0,0,0
9757,633,0,0,0,0,66,0,0,0,0,0,44,0,56,19,55,198,0,0,1,23,42,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.81,11.06,5.84,0.81,1,2,1,954306.19,739959.61,11.64,0,0,0
9758,663,182,296,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.26,12.39,4.55,1.25,1,2,1,955769.9,738682.15,13.71,0,0,0
9759,663,0,0,0,0,150,0,0,0,0,0,0,0,30,2,53,376,0,0,0,22,39,0,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,702,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.38,11.66,4.73,1.48,1,2,1,956863.88,739033.34,12.69,0,0,0
9760,663,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.39,10.48,4.84,1.06,1,2,1,956370.59,738505.91,6.28,0,0,0
9761,665,0,0,0,0,6,0,0,0,0,0,5,0,1,0,16,127,0,0,1,2,15,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,185,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.54,7.89,5.04,1.16,1,1,1,957914.26,739835.8,7.55,0,0,0
9762,665,0,0,0,0,22,0,0,0,0,0,18,0,5,0,57,459,0,0,6,9,58,2,0,31,0,0,0,0,0,0,0,0,0,12,0,0,0,0,679,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.31,9.21,4.6,1.14,1,1,1,957148.18,738578.96,12.6,0,0,0
9763,665,58,185,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.4,6.64,4.76,0.98,1,1,1,957794.46,738773.9,22.91,0,0,0
9764,631,39,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.18,11.35,6.96,0.77,1,2,1,953547.97,740954.14,3.32,0,0,0
9765,631,54,129,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.87,9.45,8.46,0.7,1,1,1,952953.06,741343.9,9.76,0,0,0
9766,631,0,0,0,0,14,0,0,0,0,0,1,0,5,0,4,95,0,0,0,21,12,4,0,4,0,0,0,0,0,0,0,0,0,101,0,0,0,0,261,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.68,11.89,8,0.85,1,2,1,954118.46,741273.77,5.56,0,0,0
9767,632,34,95,0,0,6,0,0,0,0,0,12,0,0,0,14,20,0,0,0,101,54,0,9,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,250,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.32,8.88,9.61,0.58,1,1,1,952318.48,738845.33,17.53,0,0,0
9768,632,16,54,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,8,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.7,8.71,8.09,0.88,1,1,1,953654.98,738493.77,14.06,0,0,0
9769,632,0,0,0,0,13,0,0,0,0,0,27,0,1,0,30,42,0,0,0,212,114,0,19,54,0,0,0,0,0,0,0,0,0,18,0,0,0,0,530,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.07,10.74,6.5,0.93,1,2,1,953916.67,739404.97,8.27,0,0,0
9770,632,346,715,0,0,4,0,0,0,0,0,9,0,0,0,10,14,0,0,0,74,40,0,6,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,183,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.39,11.12,5.31,0.93,1,2,1,953164.26,739569.31,30.36,0,0,0
9771,632,111,263,0,0,3,0,0,0,0,0,7,0,0,0,7,10,0,0,0,52,27,0,5,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,129,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.34,13.42,5.21,0.95,1,2,1,953568.72,740506.89,14.04,0,0,0
9772,632,268,585,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,13,7,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.76,12.84,6.12,0.92,1,2,1,952825.98,740404.71,18.77,0,0,0
9773,666,0,0,0,0,11,0,0,0,0,0,1,0,1,0,25,82,0,0,0,2,5,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.3,13.03,4.47,0.96,1,2,1,955294.23,736365.29,7.1,0,0,0
9774,666,90,234,0,0,9,0,0,0,0,0,0,0,0,0,20,65,0,0,0,1,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.75,16.24,7.27,1.19,1,2,1,955147.62,735264.82,7.41,0,0,0
9775,666,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,26,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.42,13.71,4.64,0.93,1,2,1,955753.04,736396.95,6.66,0,0,0
9776,635,0,0,0,0,202,0,0,0,0,0,1,0,0,0,11,118,0,0,2,21,59,29,0,0,0,0,0,777,0,0,0,0,0,88,0,0,0,0,1308,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.24,14.59,6.71,0.99,1,2,1,953871.15,734840.74,22.64,0,0,0
9777,635,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,11,0,0,0,2,5,2,0,0,0,0,0,71,0,0,0,0,0,9,0,0,0,0,120,0,0,0,0,66,477,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.73,10.21,5.95,0.82,1,2,1,953214.08,735765.94,14.7,0,0,0
9778,635,49,113,0,0,24,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2,7,3,0,0,0,0,0,96,0,0,0,0,0,11,0,0,0,0,158,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.74,10.25,5.9,0.44,1,2,1,953234.73,734679.55,16.47,0,0,0
9779,635,58,119,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,40,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.12,7.07,6.79,0.57,1,1,1,953509.36,737670.26,26.82,0,0,0
9780,636,118,259,0,0,6,0,0,0,0,0,0,0,2,2,2,22,0,0,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,65,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.59,7.76,7.98,0.18,1,1,1,952187.29,737291.48,57.33,0,0,0
9781,636,112,255,0,0,3,0,0,0,0,0,0,0,1,1,1,11,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,35,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.1,4.12,7.08,0.04,1,1,1,952351.11,735938.97,27.75,0,0,0
9782,668,492,852,0,1,7,0,0,0,0,0,11,0,8,0,29,301,0,0,1,15,50,31,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.75,17.45,6.97,0.88,1,2,1,955815.19,733820.45,13.87,0,0,0
9783,668,193,384,0,1,8,0,0,0,0,0,12,0,9,0,34,314,0,0,1,17,59,37,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.28,18.72,7.87,1.06,1,2,1,955741.15,732975.66,19.89,0,0,0
9784,667,0,0,0,0,32,0,0,0,0,0,4,0,1,0,53,269,0,0,4,83,35,4,0,76,0,0,0,2,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.2,17.86,7.78,1.2,1,2,1,954993.15,732552.47,10.72,0,0,0
9785,669,4,8,0,0,9,0,0,0,0,0,0,0,5,0,6,117,0,0,1,7,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.68,11.45,6.46,0.44,1,2,1,957906.12,733939.06,7.79,0,0,0
9786,669,117,196,0,0,3,0,0,0,0,0,0,0,1,0,1,40,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.41,15.84,6.07,0.94,1,2,1,956575.99,733922.12,7.36,0,0,0
9787,671,0,0,0,0,19,0,0,0,0,0,11,0,64,28,23,746,0,0,14,61,23,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.57,16.51,8.26,1.19,1,2,1,954982.8,731945.93,11.92,0,0,0
9788,671,250,408,0,0,7,0,0,0,0,0,4,0,23,11,8,280,0,0,4,22,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6.04,15.69,11.81,1.62,1,2,2,954900.08,730827.54,8.59,0,0,0
9789,638,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,22,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,89,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5.58,15.16,10.8,1.65,1,2,2,954043.74,731097.16,13.89,0,0,0
9790,638,254,565,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5.74,15,11.31,1.46,1,2,2,954087.49,731973.52,20.46,0,0,0
9791,638,83,241,0,0,1,0,0,0,0,0,2,0,314,4,47,97,0,0,2,27,24,2,0,1,0,0,0,0,0,0,0,0,0,54,0,0,0,0,575,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5.2,20.05,9.75,1.18,1,2,2,954053.59,732897.62,21.4,0,0,0
9792,638,197,443,0,0,0,0,0,0,0,0,0,0,67,0,9,24,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,121,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.73,18.56,9.17,1.02,1,2,1,953907.53,733776.67,10.55,0,0,0
