TAZ_REG,TAZ_OLD05,TAZ_MPO,COUNTY,CENSUSTAZ,TAZ_BF,FIX,AREA,F_NETAREA,CBD,HM_ROOMS
1428,1428,1428,1,,0,0,2395290.00000000000,0.87600,0,0
1430,1430,1430,1,,0,0,1845070.00000000000,0.86400,0,0
1427,1427,1427,1,,0,0,2308920.00000000000,0.87130,0,0
1429,1429,1429,1,,0,0,7898160.00000000000,0.95060,0,93
597,597,597,1,,0,0,10355900.00000000000,0.92940,0,0
1423,1423,1423,1,,0,0,3714420.00000000000,0.85230,0,0
596,596,596,1,,0,0,12711900.00000000000,0.91720,0,592
1545,1545,1545,1,,0,0,1203190.00000000000,0.88340,0,0
1436,1436,1436,1,,0,0,1609880.00000000000,0.79950,0,0
1437,1437,1437,1,,0,0,3744260.00000000000,0.87890,0,0
1438,1438,1438,1,,0,0,4888780.00000000000,0.75860,0,0
609,609,609,1,,0,0,7140000.00000000000,0.83640,0,0
777,777,777,1,,0,0,8238100.00000000000,0.83090,0,0
1463,1463,1463,1,,0,0,7629540.00000000000,0.83520,0,0
1036,1036,1036,1,,0,0,1917710.00000000000,0.87100,0,0
1540,1540,1540,1,,0,0,1841290.00000000000,0.76870,0,0
1451,1451,1451,1,,0,0,1851700.00000000000,0.87070,0,50
663,663,663,1,,0,0,1948250.00000000000,0.78300,0,0
1046,1046,1046,1,,0,0,1997030.00000000000,0.86190,0,0
1542,1542,1542,1,,0,0,1807750.00000000000,0.83030,0,0
1470,1470,1470,1,,0,0,2698520.00000000000,0.84900,0,0
1471,1471,1471,1,,0,0,4615510.00000000000,0.84960,0,0
704,704,704,1,,0,0,2590440.00000000000,0.92620,0,0
1455,1455,1455,1,,0,0,3107790.00000000000,0.79410,0,0
634,634,634,1,,0,0,1994640.00000000000,0.81500,1,0
1441,1441,1441,1,,0,0,1334770.00000000000,0.85020,0,0
1442,1442,1442,1,,0,0,426642.00000000000,0.80520,0,0
1517,1517,1517,1,,0,0,3498430.00000000000,0.78890,0,0
883,883,883,1,,0,0,7194670.00000000000,0.86200,0,0
666,666,666,1,,0,0,2127450.00000000000,0.58250,1,0
1452,1452,1452,1,,0,0,593796.00000000000,0.68100,1,0
1453,1453,1453,1,,0,0,313838.00000000000,0.46670,1,0
1443,1443,1443,1,,0,0,1032930.00000000000,0.69860,0,0
637,637,637,1,,0,0,5372330.00000000000,0.79220,0,0
1475,1475,1475,1,,0,0,1379430.00000000000,0.81220,0,0
1474,1474,1474,1,,0,0,3249440.00000000000,0.75630,0,0
1473,1473,1473,1,,0,0,3684830.00000000000,0.81390,0,0
1476,1476,1476,1,,0,0,1977630.00000000000,0.79190,0,0
781,781,781,1,,0,0,4930850.00000000000,0.82810,0,0
1466,1466,1466,1,,0,0,9489650.00000000000,0.79230,0,0
1467,1467,1467,1,,0,0,4765620.00000000000,0.78710,0,0
780,780,780,1,,0,0,5792110.00000000000,0.82690,0,0
1465,1465,1465,1,,0,0,3432070.00000000000,0.75670,0,0
1464,1464,1464,1,,0,0,8115830.00000000000,0.82190,0,0
1241,1241,1241,1,,0,0,147421.00000000000,0.59550,1,0
1242,1242,1242,1,,0,0,151274.00000000000,0.67530,1,0
1245,1245,1245,1,,0,0,204169.00000000000,0.75170,1,0
1243,1243,1243,1,,0,0,140212.00000000000,0.70440,1,0
1244,1244,1244,1,,0,0,158739.00000000000,0.73590,1,0
197,197,197,1,,0,0,135993.00000000000,0.58930,1,0
1237,1237,1237,1,,0,0,131000.00000000000,0.64130,1,0
1238,1238,1238,1,,0,0,71905.50000000000,0.42690,1,0
215,215,215,1,,0,0,2007430.00000000000,0.74890,0,0
1289,1289,1289,1,,0,0,1714340.00000000000,0.87110,0,0
1288,1288,1288,1,,0,0,3505920.00000000000,0.82590,0,0
1367,1367,1367,1,,0,0,5129650.00000000000,0.82240,0,0
1366,1366,1366,1,,0,0,1809940.00000000000,0.79530,0,0
1365,1365,1365,1,,0,0,1734160.00000000000,0.76740,0,0
425,425,425,1,,0,0,6583580.00000000000,0.79370,0,0
1368,1368,1368,1,,0,0,4859350.00000000000,0.78590,0,0
453,453,453,1,,0,0,14655800.00000000000,0.86930,0,0
1375,1375,1375,1,,0,0,6408760.00000000000,0.85680,0,0
1374,1374,1374,1,,0,0,6753970.00000000000,0.78840,0,0
4,4,4,1,,0,0,14960900.00000000000,0.57770,0,0
1151,1151,1151,1,,0,0,2239310.00000000000,0.83840,0,0
56,56,56,1,,0,0,6487690.00000000000,0.49250,0,10
58,58,58,1,,0,0,1694950.00000000000,0.84810,0,0
1371,1371,1371,1,,0,0,7090260.00000000000,0.81030,0,0
1531,1531,1531,1,,0,0,3996000.00000000000,0.90370,0,0
486,486,486,1,,0,0,1481220.00000000000,0.85690,0,0
1383,1383,1383,1,,0,0,2563100.00000000000,0.89890,0,0
1389,1389,1389,1,,0,0,4103580.00000000000,0.73470,0,0
499,499,499,1,,0,0,11900700.00000000000,0.71360,0,0
1388,1388,1388,1,,0,0,1019220.00000000000,0.81750,0,0
1387,1387,1387,1,,0,0,1503230.00000000000,0.55430,0,0
1407,1407,1407,1,,0,0,7113800.00000000000,0.87910,0,0
548,548,548,1,,0,0,14070500.00000000000,0.77170,0,0
465,465,465,1,,0,0,6291110.00000000000,0.86720,0,0
1377,1377,1377,1,,0,0,5740970.00000000000,0.72950,0,0
1413,1413,1413,1,,0,0,2585830.00000000000,0.79760,0,0
576,576,576,1,,0,0,1555310.00000000000,0.68710,0,0
1414,1414,1414,1,,0,0,1399780.00000000000,0.74480,0,0
578,578,578,1,,0,0,2931150.00000000000,0.84570,0,0
1415,1415,1415,1,,0,0,1934780.00000000000,0.82480,0,0
1416,1416,1416,1,,0,0,3891180.00000000000,0.89070,0,0
579,579,579,1,,0,0,16111800.00000000000,0.88420,0,0
1378,1378,1378,1,,0,0,7315140.00000000000,0.92980,0,0
1380,1380,1380,1,,0,0,3043440.00000000000,0.69310,0,0
1379,1379,1379,1,,0,0,5440190.00000000000,0.91250,0,0
468,468,468,1,,0,0,17905700.00000000000,0.91510,0,0
1418,1418,1418,1,,0,0,2909760.00000000000,0.86250,0,0
1417,1417,1417,1,,0,0,1750630.00000000000,0.88110,0,0
582,582,582,1,,0,0,9288900.00000000000,0.84640,0,0
586,586,586,1,,0,0,3377840.00000000000,0.79660,0,0
1381,1381,1381,1,,0,0,10914700.00000000000,0.45020,0,0
478,478,478,1,,0,0,37900300.00000000000,0.87460,0,0
657,657,657,1,,0,0,6731800.00000000000,0.69230,0,0
1448,1448,1448,1,,0,0,5710180.00000000000,0.79950,0,0
1447,1447,1447,1,,0,0,3972940.00000000000,0.69110,0,114
1434,1434,1434,1,,0,0,4671150.00000000000,0.83400,0,0
1435,1435,1435,1,,0,0,5376300.00000000000,0.79910,0,0
603,603,603,1,,0,0,34969200.00000000000,0.87720,0,0
623,623,623,1,,0,0,3184210.00000000000,0.95060,0,0
1440,1440,1440,1,,0,0,3827610.00000000000,0.89050,0,0
620,620,620,1,,0,0,6579450.00000000000,0.84390,0,0
1439,1439,1439,1,,0,0,4340250.00000000000,0.69620,0,0
768,768,768,1,,0,0,9584070.00000000000,0.86620,0,0
1458,1458,1458,1,,0,0,3441640.00000000000,0.83830,0,0
1460,1460,1460,1,,0,0,4910430.00000000000,0.81800,0,0
1459,1459,1459,1,,0,0,7606230.00000000000,0.90210,0,0
769,769,769,1,,0,0,3455530.00000000000,0.78300,0,0
658,658,658,1,,0,0,2418450.00000000000,0.80690,0,0
1449,1449,1449,1,,0,0,5895060.00000000000,0.71320,0,0
1450,1450,1450,1,,0,0,4436440.00000000000,0.17660,0,0
1461,1461,1461,1,,0,0,3666550.00000000000,0.89400,0,0
774,774,774,1,,0,0,10048000.00000000000,0.96070,0,0
775,775,775,1,,0,0,1374140.00000000000,0.84980,0,0
1462,1462,1462,1,,0,0,1797710.00000000000,0.85750,0,0
776,776,776,1,,0,0,3629250.00000000000,0.80090,0,0
1035,1035,1035,1,,0,0,1784580.00000000000,0.79550,0,0
1539,1539,1539,1,,0,0,1747550.00000000000,0.82920,0,0
1454,1454,1454,1,,0,0,1264190.00000000000,0.95120,0,200
676,676,676,1,,0,0,5676380.00000000000,0.81210,0,0
785,785,785,1,,0,0,1324420.00000000000,0.88870,0,100
1469,1469,1469,1,,0,0,1520190.00000000000,0.76440,0,0
1468,1468,1468,1,,0,0,1823120.00000000000,0.81910,0,0
784,784,784,1,,0,0,1822290.00000000000,0.81390,0,0
1041,1041,1041,1,,0,0,24604100.00000000000,0.88850,0,0
1541,1541,1541,1,,0,0,22181200.00000000000,0.89880,0,0
1721,1721,1721,1,,0,0,197072000.00000000000,0.95180,0,0
1682,1682,1682,1,,0,0,107505000.00000000000,0.92870,0,0
1719,1719,1719,1,,0,0,153688000.00000000000,0.97290,0,0
1718,1718,1718,1,,0,0,151695000.00000000000,0.95990,0,0
1649,1649,1649,1,,0,0,44239800.00000000000,0.89900,0,0
32,32,32,1,,0,0,6092020.00000000000,0.81970,0,0
1169,1169,1169,1,,0,0,1039150.00000000000,0.90660,0,0
1160,1160,1160,1,,0,0,6444190.00000000000,0.63050,0,0
1144,1144,1144,1,,0,0,4345620.00000000000,0.69510,0,0
1149,1149,1149,1,,0,0,4416530.00000000000,0.63040,0,0
500,500,500,1,,0,0,6070430.00000000000,0.84810,0,0
1703,1703,1703,1,,0,0,3612470.00000000000,0.75750,0,0
1637,1637,1637,1,,0,0,22273300.00000000000,0.91920,0,0
1511,1511,1511,1,,0,0,73080300.00000000000,0.93240,0,0
857,857,857,1,,0,0,407198000.00000000000,0.95570,0,0
1635,1635,1635,1,,0,0,2241240000.00000000000,0.99580,0,0
1631,1631,1631,1,,0,0,6116990000.00000000000,0.01980,0,0
1633,1633,1633,1,,0,0,330272000.00000000000,0.97400,0,0
1630,1630,1630,1,,0,0,2824660000.00000000000,0.97280,0,0
1652,1652,1652,1,,0,0,12640600.00000000000,0.80240,0,0
732,732,732,1,,0,0,12293100.00000000000,0.92950,0,0
1008,1008,1008,1,,0,0,1267570.00000000000,0.91650,0,0
1456,1456,1456,1,,0,0,14244600.00000000000,0.95630,0,0
1009,1009,1009,1,,0,0,1881240.00000000000,0.88270,0,0
1534,1534,1534,1,,0,0,10787900.00000000000,0.98300,0,0
1535,1535,1535,1,,0,0,3698860.00000000000,0.98770,0,0
1006,1006,1006,1,,0,0,5160970.00000000000,0.98670,0,0
1010,1010,1010,1,,0,0,3862140.00000000000,0.93250,0,0
1537,1537,1537,1,,0,0,6185980.00000000000,0.95230,0,0
1457,1457,1457,1,,0,0,7116320.00000000000,0.96300,0,0
1370,1370,1370,1,,0,0,1690410.00000000000,0.84490,0,0
433,433,433,1,,0,0,5098400.00000000000,0.86240,0,0
320,320,320,1,,0,0,3548060.00000000000,0.67760,0,0
1324,1324,1324,1,,0,0,3664910.00000000000,0.80110,0,0
1323,1323,1323,1,,0,0,2709970.00000000000,0.73350,0,0
1759,319,1759,1,,0,0,2415740.00000000000,0.80090,0,0
323,323,323,1,,0,0,3600200.00000000000,0.79420,0,0
1327,1327,1327,1,,0,0,3677010.00000000000,0.85230,0,0
324,324,324,1,,0,0,3572410.00000000000,0.82560,0,0
1329,1329,1329,1,,0,0,3207920.00000000000,0.77900,0,0
330,330,330,1,,0,0,3897970.00000000000,0.86250,0,0
1304,1304,1304,1,,0,0,3718390.00000000000,0.77220,0,0
291,291,291,1,,0,0,3717120.00000000000,0.75720,0,0
926,926,926,1,,0,0,3881920.00000000000,0.77640,0,0
1527,1527,1527,1,,0,0,3486480.00000000000,0.73950,0,0
1526,1526,1526,1,,0,0,7230080.00000000000,0.91200,0,0
332,332,332,1,,0,0,2243360.00000000000,0.71350,0,0
1331,1331,1331,1,,0,0,2607140.00000000000,0.71220,0,0
1332,1332,1332,1,,0,0,2439650.00000000000,0.77230,0,0
1334,1334,1334,1,,0,0,1713330.00000000000,0.88270,0,0
1117,1117,1117,1,,0,0,2259520.00000000000,0.88740,0,0
1566,1566,1566,1,,0,0,2273810.00000000000,0.94590,0,0
1336,1336,1336,1,,0,0,8661260.00000000000,0.81770,0,0
339,339,339,1,,0,0,16952500.00000000000,0.74340,0,0
290,290,290,1,,0,0,3625830.00000000000,0.80200,0,0
1303,1303,1303,1,,0,0,3631390.00000000000,0.80910,0,0
289,289,289,1,,0,0,3314300.00000000000,0.76590,0,0
1302,1302,1302,1,,0,0,3518780.00000000000,0.80820,0,0
288,288,288,1,,0,0,1735640.00000000000,0.79200,0,0
1299,1299,1299,1,,0,0,1742110.00000000000,0.76930,0,0
1301,1301,1301,1,,0,0,1779930.00000000000,0.83830,0,0
1300,1300,1300,1,,0,0,1782610.00000000000,0.79200,0,0
294,294,294,1,,0,0,1740540.00000000000,0.76260,0,0
1305,1305,1305,1,,0,0,1736870.00000000000,0.82950,0,0
1306,1306,1306,1,,0,0,2006420.00000000000,0.79950,0,0
1307,1307,1307,1,,0,0,1554290.00000000000,0.78870,0,0
297,297,297,1,,0,0,3468690.00000000000,0.81270,0,0
298,298,298,1,,0,0,3530860.00000000000,0.85370,0,0
1310,1310,1310,1,,0,0,1762460.00000000000,0.91770,0,0
1311,1311,1311,1,,0,0,1796280.00000000000,0.76950,0,0
1309,1309,1309,1,,0,0,1756880.00000000000,0.87110,0,0
1308,1308,1308,1,,0,0,1742800.00000000000,0.90350,0,0
277,277,277,1,,0,0,3491950.00000000000,0.79810,0,0
1298,1298,1298,1,,0,0,3527130.00000000000,0.81360,0,0
821,821,821,1,,0,0,9034480.00000000000,0.93800,0,0
1497,1497,1497,1,,0,0,1576080.00000000000,0.83100,0,0
1498,1498,1498,1,,0,0,1596960.00000000000,0.86660,0,0
1499,1499,1499,1,,0,0,1720050.00000000000,0.88660,0,0
1496,1496,1496,1,,0,0,4760910.00000000000,0.94770,0,0
1500,1500,1500,1,,0,0,3033840.00000000000,0.91650,0,0
1501,1501,1501,1,,0,0,2604210.00000000000,0.90600,0,0
1515,1515,1515,1,,0,0,2416170.00000000000,0.92460,0,0
1516,1516,1516,1,,0,0,1070060.00000000000,0.86670,0,0
875,875,875,1,,0,0,2295950.00000000000,0.85350,0,0
1512,1512,1512,1,,0,0,3826740.00000000000,0.87750,0,0
1514,1514,1514,1,,0,0,2510030.00000000000,0.90560,0,0
1513,1513,1513,1,,0,0,2359860.00000000000,0.92940,0,0
820,820,820,1,,0,0,5645740.00000000000,0.84150,0,0
1489,1489,1489,1,,0,0,3065140.00000000000,0.83400,0,0
816,816,816,1,,0,0,14404300.00000000000,0.84820,0,0
1485,1485,1485,1,,0,0,3361240.00000000000,0.71760,0,0
812,812,812,1,,0,0,19212500.00000000000,0.88600,0,0
1482,1482,1482,1,,0,0,3126650.00000000000,0.87300,0,0
805,805,805,1,,0,0,42213400.00000000000,0.80730,0,0
1564,1564,1564,1,,0,0,4496370.00000000000,0.86250,0,0
1114,1114,1114,1,,0,0,4894160.00000000000,0.79120,0,0
221,221,221,1,,0,0,4780360.00000000000,0.81690,0,0
1290,1290,1290,1,,0,0,2491590.00000000000,0.88780,0,0
1291,1291,1291,1,,0,0,3710080.00000000000,0.86140,0,0
222,222,222,1,,0,0,2190220.00000000000,0.74690,0,0
798,798,798,1,,0,0,108183000.00000000000,0.79730,0,0
1502,1502,1502,1,,0,0,59437500.00000000000,0.63510,0,0
826,826,826,1,,0,0,85877300.00000000000,0.83290,0,0
1480,1480,1480,1,,0,0,16144000.00000000000,0.93240,0,0
802,802,802,1,,0,0,59068900.00000000000,0.66690,0,0
95,95,95,1,,0,0,59050400.00000000000,0.85370,0,0
1328,1328,1328,1,,0,0,3565410.00000000000,0.77930,0,0
925,925,925,1,,0,0,7063410.00000000000,0.88940,0,0
736,736,736,1,,0,0,21792700.00000000000,0.84870,0,21
1536,1536,1536,1,,0,0,20080900.00000000000,0.85280,0,0
803,803,803,1,,0,0,16723000.00000000000,0.64910,0,0
1481,1481,1481,1,,0,0,64295500.00000000000,0.64160,0,0
1202,1202,1202,1,,0,0,4486290.00000000000,0.94010,0,0
1201,1201,1201,1,,0,0,42123700.00000000000,0.82940,0,0
1200,1200,1200,1,,0,0,2739880.00000000000,0.86680,0,207
171,171,171,1,,0,0,9621620.00000000000,0.82790,0,0
1524,1524,1524,1,,0,0,1599930.00000000000,0.93490,0,0
905,905,905,1,,0,0,6691790.00000000000,0.86380,0,0
139,139,139,1,,0,0,1927590.00000000000,0.74220,0,0
1187,1187,1187,1,,0,0,3429140.00000000000,0.83040,0,0
174,174,174,1,,0,0,13863000.00000000000,0.74610,0,0
1,1,1,1,,0,0,28596600.00000000000,0.65870,0,0
2,2,2,1,,0,0,24149700.00000000000,0.97780,0,0
1104,1104,1104,1,,0,0,14147500.00000000000,0.79100,0,0
1105,1105,1105,1,,0,0,30961100.00000000000,0.81480,0,0
1106,1106,1106,1,,0,0,27785300.00000000000,0.94830,0,0
5,5,5,1,,0,0,19753100.00000000000,0.73880,0,0
6,6,6,1,,0,0,4231970.00000000000,0.90390,0,0
8,8,8,1,,0,0,5698550.00000000000,0.49340,0,0
3,3,3,1,,0,0,37300000.00000000000,0.55550,0,0
837,837,837,1,,0,0,21011200.00000000000,0.71670,0,0
7,7,7,1,,0,0,3914160.00000000000,0.83020,0,10
9,9,9,1,,0,0,2171510.00000000000,0.65700,0,0
13,13,13,1,,0,0,2078020.00000000000,0.74340,0,0
822,822,822,1,,0,0,401716000.00000000000,0.97190,0,0
827,827,827,1,,0,0,131115000.00000000000,0.96540,0,0
829,829,829,1,,0,0,55680600.00000000000,0.95970,0,0
12,12,12,1,,0,0,6461190.00000000000,0.49190,0,0
833,833,833,1,,0,0,69514400.00000000000,0.94730,0,38
838,838,838,1,,0,0,16019800.00000000000,0.51320,0,0
832,832,832,1,,0,0,55454500.00000000000,0.91410,0,0
1067,1067,1067,1,,0,0,53468100.00000000000,0.81560,0,0
1604,1604,1604,1,,0,0,298733000.00000000000,0.94640,0,0
14,14,14,1,,0,0,2010840.00000000000,0.56930,0,0
19,19,19,1,,0,0,13041300.00000000000,0.37170,0,0
18,18,18,1,,0,0,6070670.00000000000,0.42710,0,0
840,840,840,1,,0,0,1963870.00000000000,0.89690,0,0
828,828,828,1,,0,0,165752000.00000000000,0.93390,0,0
791,791,791,1,,0,0,140721000.00000000000,0.96230,0,0
831,831,831,1,,0,0,138013000.00000000000,0.86500,0,0
792,792,792,1,,0,0,170719000.00000000000,0.87470,0,0
834,834,834,1,,0,0,82862900.00000000000,0.79930,0,0
20,20,20,1,,0,0,6899680.00000000000,0.77180,0,0
22,22,22,1,,0,0,6813780.00000000000,0.83090,0,0
55,55,55,1,,0,0,2235650.00000000000,0.72320,0,0
841,841,841,1,,0,0,1966480.00000000000,0.89400,0,0
835,835,835,1,,0,0,43369000.00000000000,0.97640,0,0
885,885,885,1,,0,0,12060100.00000000000,0.82960,0,177
43,43,43,1,,0,0,7155900.00000000000,0.77960,0,0
843,843,843,1,,0,0,7467970.00000000000,0.86610,0,0
57,57,57,1,,0,0,5224360.00000000000,0.13390,0,0
886,886,886,1,,0,0,19707200.00000000000,0.74330,0,0
836,836,836,1,,0,0,88589400.00000000000,0.73670,0,0
60,60,60,1,,0,0,10776500.00000000000,0.82990,0,0
23,23,23,1,,0,0,9803970.00000000000,0.85430,0,0
46,46,46,1,,0,0,37852500.00000000000,0.74540,0,34
830,830,830,1,,0,0,64058500.00000000000,0.95380,0,0
39,39,39,1,,0,0,11877200.00000000000,0.79870,0,0
61,61,61,1,,0,0,20664000.00000000000,0.79120,0,0
62,62,62,1,,0,0,9226880.00000000000,0.83290,0,0
26,26,26,1,,0,0,13126900.00000000000,0.75980,0,0
823,823,823,1,,0,0,144130000.00000000000,0.90550,0,0
856,856,856,1,,0,0,943070000.00000000000,0.99840,0,0
793,793,793,1,,0,0,99767000.00000000000,0.86890,0,0
795,795,795,1,,0,0,57781000.00000000000,0.70670,0,0
64,64,64,1,,0,0,9459250.00000000000,0.86390,0,0
796,796,796,1,,0,0,71093500.00000000000,0.69550,0,0
63,63,63,1,,0,0,5508350.00000000000,0.58450,0,0
891,891,891,1,,0,0,14551100.00000000000,0.83230,0,0
29,29,29,1,,0,0,14094800.00000000000,0.85740,0,0
28,28,28,1,,0,0,23711800.00000000000,0.91260,0,50
48,48,48,1,,0,0,33992900.00000000000,0.88710,0,0
797,797,797,1,,0,0,88857800.00000000000,0.64860,0,0
847,847,847,1,,0,0,100508000.00000000000,0.47580,0,0
794,794,794,1,,0,0,162833000.00000000000,0.79550,0,0
65,65,65,1,,0,0,17510900.00000000000,0.82090,0,88
855,855,855,1,,0,0,75314500.00000000000,0.95050,0,0
68,68,68,1,,0,0,7875920.00000000000,0.87290,0,0
848,848,848,1,,0,0,24534500.00000000000,0.21960,0,0
853,853,853,1,,0,0,82255800.00000000000,0.75180,0,0
849,849,849,1,,0,0,5689700.00000000000,0.85660,0,0
850,850,850,1,,0,0,4156520.00000000000,0.80180,0,0
888,888,888,1,,0,0,9917410.00000000000,0.97320,0,0
30,30,30,1,,0,0,30823900.00000000000,0.82800,0,0
69,69,69,1,,0,0,5699680.00000000000,0.84480,0,0
50,50,50,1,,0,0,12953400.00000000000,0.81180,0,0
80,80,80,1,,0,0,10134900.00000000000,0.67530,0,0
71,71,71,1,,0,0,27740300.00000000000,0.76230,0,0
33,33,33,1,,0,0,3581720.00000000000,0.70910,0,0
824,824,824,1,,0,0,83221700.00000000000,0.95810,0,0
52,52,52,1,,0,0,2703930.00000000000,0.76050,0,0
81,81,81,1,,0,0,3961440.00000000000,0.70970,0,0
72,72,72,1,,0,0,4752600.00000000000,0.45830,0,89
31,31,31,1,,0,0,1269470.00000000000,0.76790,0,282
799,799,799,1,,0,0,54971900.00000000000,0.29890,0,0
825,825,825,1,,0,0,157792000.00000000000,0.82190,0,0
854,854,854,1,,0,0,78044800.00000000000,0.96260,0,0
852,852,852,1,,0,0,67651200.00000000000,0.42230,0,0
75,75,75,1,,0,0,49466000.00000000000,0.03880,0,0
83,83,83,1,,0,0,15449900.00000000000,0.86760,0,109
74,74,74,1,,0,0,2999910.00000000000,0.52440,0,52
101,101,101,1,,0,0,6415510.00000000000,0.76170,0,0
98,98,98,1,,0,0,5305580.00000000000,0.82930,0,0
93,93,93,1,,0,0,9082550.00000000000,0.74040,0,0
84,84,84,1,,0,0,9081800.00000000000,0.50670,0,0
1066,1066,1066,1,,0,0,35625200.00000000000,0.84080,0,0
103,103,103,1,,0,0,6081060.00000000000,0.79010,0,0
102,102,102,1,,0,0,9984030.00000000000,0.73610,0,0
85,85,85,1,,0,0,10269700.00000000000,0.73350,0,0
94,94,94,1,,0,0,4907790.00000000000,0.81080,0,0
106,106,106,1,,0,0,5738990.00000000000,0.81960,0,0
104,104,104,1,,0,0,7924430.00000000000,0.79990,0,96
105,105,105,1,,0,0,5803300.00000000000,0.77960,0,0
894,894,894,1,,0,0,7249460.00000000000,0.84690,0,0
96,96,96,1,,0,0,7137480.00000000000,0.89300,0,0
858,858,858,1,,0,0,103671000.00000000000,0.82520,0,0
124,124,124,1,,0,0,5308170.00000000000,0.48680,0,0
76,76,76,1,,0,0,16775000.00000000000,0.26310,0,0
86,86,86,1,,0,0,3876440.00000000000,0.72500,0,0
97,97,97,1,,0,0,5031540.00000000000,0.81730,0,0
860,860,860,1,,0,0,31225400.00000000000,0.57500,0,0
1070,1070,1070,1,,0,0,31780200.00000000000,0.80050,0,0
859,859,859,1,,0,0,32237000.00000000000,0.83610,0,0
1048,1048,1048,1,,0,0,314311000.00000000000,0.51390,0,0
1073,1073,1073,1,,0,0,31846400.00000000000,0.75660,0,0
801,801,801,1,,0,0,18556900.00000000000,0.66450,0,0
109,109,109,1,,0,0,14018100.00000000000,0.84820,0,0
896,896,896,1,,0,0,4373760.00000000000,0.83160,0,0
1762,125,1762,1,,0,0,5634340.00000000000,0.32330,0,36
107,107,107,1,,0,0,7850930.00000000000,0.84500,0,0
895,895,895,1,,0,0,2892360.00000000000,0.93910,0,0
131,131,131,1,,0,0,11042200.00000000000,0.99250,0,0
123,123,123,1,,0,0,1905080.00000000000,0.89660,0,0
108,108,108,1,,0,0,6000010.00000000000,0.82580,0,0
78,78,78,1,,0,0,18933000.00000000000,0.50560,0,25
77,77,77,1,,0,0,5539690.00000000000,0.83680,0,847
117,117,117,1,,0,0,48479500.00000000000,0.51150,0,0
1071,1071,1071,1,,0,0,30183600.00000000000,0.83500,0,0
1074,1074,1074,1,,0,0,28925800.00000000000,0.80550,0,0
1075,1075,1075,1,,0,0,27990300.00000000000,0.56030,0,0
1072,1072,1072,1,,0,0,29480900.00000000000,0.84500,0,0
1069,1069,1069,1,,0,0,103722000.00000000000,0.82810,0,0
128,128,128,1,,0,0,6675940.00000000000,0.81480,0,0
127,127,127,1,,0,0,4387380.00000000000,0.81020,0,50
126,126,126,1,,0,0,9678170.00000000000,0.40820,0,43
79,79,79,1,,0,0,22127900.00000000000,0.33030,0,493
145,145,145,1,,0,0,11611500.00000000000,0.76250,0,33
146,146,146,1,,0,0,6067840.00000000000,0.38700,0,0
136,136,136,1,,0,0,8005360.00000000000,0.84400,0,23
135,135,135,1,,0,0,7326760.00000000000,0.90610,0,0
861,861,861,1,,0,0,28023700.00000000000,0.70390,0,0
1076,1076,1076,1,,0,0,27801300.00000000000,0.61000,0,0
1077,1077,1077,1,,0,0,26760300.00000000000,0.81650,0,0
1078,1078,1078,1,,0,0,37974700.00000000000,0.83370,0,0
862,862,862,1,,0,0,29211200.00000000000,0.87650,0,0
115,115,115,1,,0,0,13990000.00000000000,0.86450,0,0
147,147,147,1,,0,0,4874640.00000000000,0.25070,0,0
144,144,144,1,,0,0,3654820.00000000000,0.81980,0,0
1617,1617,1617,1,,0,0,265830000.00000000000,0.85450,0,0
899,899,899,1,,0,0,3459320.00000000000,0.83650,0,0
247,247,247,1,,0,0,70138600.00000000000,0.36010,0,0
148,148,148,1,,0,0,5226840.00000000000,0.50870,0,0
138,138,138,1,,0,0,9821300.00000000000,0.84570,0,0
898,898,898,1,,0,0,2115540.00000000000,0.66100,0,12
900,900,900,1,,0,0,5412320.00000000000,0.87720,0,0
137,137,137,1,,0,0,7712610.00000000000,0.72950,0,0
143,143,143,1,,0,0,3326010.00000000000,0.93110,0,0
897,897,897,1,,0,0,4275960.00000000000,0.89130,0,0
120,120,120,1,,0,0,7835150.00000000000,0.90290,0,249
118,118,118,1,,0,0,11479700.00000000000,0.89370,0,0
1089,1089,1089,1,,0,0,29500200.00000000000,0.82830,0,0
868,868,868,1,,0,0,28604900.00000000000,0.61210,0,0
1050,1050,1050,1,,0,0,99226300.00000000000,0.77770,0,0
1049,1049,1049,1,,0,0,185240000.00000000000,0.50400,0,0
867,867,867,1,,0,0,29016100.00000000000,0.62230,0,0
119,119,119,1,,0,0,4995360.00000000000,0.81780,0,119
1058,1058,1058,1,,0,0,50944100.00000000000,0.88820,0,0
1079,1079,1079,1,,0,0,56138100.00000000000,0.90700,0,0
864,864,864,1,,0,0,34260300.00000000000,0.88470,0,0
150,150,150,1,,0,0,5155260.00000000000,0.73990,0,7
149,149,149,1,,0,0,8633170.00000000000,0.52970,0,0
140,140,140,1,,0,0,7694340.00000000000,0.90790,0,0
173,173,173,1,,0,0,18506700.00000000000,0.89420,0,0
172,172,172,1,,0,0,9271500.00000000000,0.93570,0,0
159,159,159,1,,0,0,1461290.00000000000,0.62030,0,353
902,902,902,1,,0,0,1963460.00000000000,0.77540,0,0
872,872,872,1,,0,0,2470890.00000000000,0.77820,0,0
863,863,863,1,,0,0,118255000.00000000000,0.95250,0,0
158,158,158,1,,0,0,11636100.00000000000,0.78790,0,0
156,156,156,1,,0,0,5100200.00000000000,0.75150,0,0
901,901,901,1,,0,0,2875040.00000000000,0.93710,0,0
